city,so2,no2,spm,year,lat,lng,radius,avg,date,pop
Amravati,11.75741,17.7,NA,2006,21.70798,73.0381,116.584,14.7287,1/1/2006,646801
Amravati,9.919231,NA,NA,2007,21.70798,73.0381,116.584,9.919231,1/1/2007,646801
Amravati,9.532292,12.49028,NA,2008,21.70798,73.0381,116.584,11.01128,1/1/2008,646801
Amravati,11.3071,13.42806,NA,2009,21.70798,73.0381,116.584,12.36758,1/1/2009,646801
Amravati,12.1032,14.27758,NA,2010,21.70798,73.0381,116.584,13.19039,1/1/2010,646801
Amravati,11.21942,13.23741,NA,2011,21.70798,73.0381,116.584,12.22842,1/1/2011,646801
Amravati,11.52574,13.44118,NA,2012,21.70798,73.0381,116.584,12.48346,1/1/2012,646801
Amravati,11.39474,13.18797,NA,2013,21.70798,73.0381,116.584,12.29135,1/1/2013,646801
Amravati,11.56,NA,NA,2014,21.70798,73.0381,116.584,11.56,1/1/2014,646801
Amravati,11.89024,13.30894,NA,2015,21.70798,73.0381,116.584,12.59959,1/1/2015,646801
Lote,34.42478,NA,97.46018,2006,17.58888,73.50935,116.584,65.94248,1/1/2006,4003
Lote,NA,NA,140.4,2007,17.58888,73.50935,116.584,140.4,1/1/2007,4003
Lote,24.91731,26.22596,141.2019,2008,17.58888,73.50935,116.584,64.11506,1/1/2008,4003
Lote,56.9,29.33333,201.9333,2010,17.58888,73.50935,116.584,96.05556,1/1/2010,4003
Lote,NA,NA,NA,2011,17.58888,73.50935,116.584,NA,1/1/2011,4003
Lote,24.66667,13.94444,NA,2012,17.58888,73.50935,116.584,19.30556,1/1/2012,4003
Lote,NA,NA,NA,2013,17.58888,73.50935,116.584,NA,1/1/2013,4003
Lote,10.66489,10.51596,NA,2014,17.58888,73.50935,116.584,10.59043,1/1/2014,4003
Lote,11.325,11.2125,NA,2015,17.58888,73.50935,116.584,11.26875,1/1/2015,4003
Navi Mumbai,NA,NA,NA,2006,19.03305,73.02966,116.584,NA,1/1/2006,1119477
Navi Mumbai,NA,NA,NA,2007,19.03305,73.02966,116.584,NA,1/1/2007,1119477
Navi Mumbai,NA,NA,NA,2008,19.03305,73.02966,116.584,NA,1/1/2008,1119477
Navi Mumbai,NA,NA,NA,2009,19.03305,73.02966,116.584,NA,1/1/2009,1119477
Navi Mumbai,19.56486,39.02722,248.1556,2010,19.03305,73.02966,116.584,102.2492,1/1/2010,1119477
Navi Mumbai,17.15398,NA,NA,2011,19.03305,73.02966,116.584,17.15398,1/1/2011,1119477
Navi Mumbai,16.5836,42.93248,NA,2012,19.03305,73.02966,116.584,29.75804,1/1/2012,1119477
Navi Mumbai,17.53021,44.49318,NA,2013,19.03305,73.02966,116.584,31.0117,1/1/2013,1119477
Navi Mumbai,17.66908,39.6528,NA,2014,19.03305,73.02966,116.584,28.66094,1/1/2014,1119477
Navi Mumbai,18.04651,42.18784,NA,2015,19.03305,73.02966,116.584,30.11717,1/1/2015,1119477
Tarapur,NA,NA,NA,2006,19.84279,72.64872,116.584,NA,1/1/2006,37541
Tarapur,NA,NA,NA,2007,19.84279,72.64872,116.584,NA,1/1/2007,37541
Tarapur,NA,NA,NA,2008,19.84279,72.64872,116.584,NA,1/1/2008,37541
Mahad,NA,NA,NA,2009,18.08333,73.41667,116.584,NA,1/1/2009,89724
Mahad,18.71512,38.31395,156.5814,2010,18.08333,73.41667,116.584,71.20349,1/1/2010,89724
Mahad,21.86522,38.15217,NA,2011,18.08333,73.41667,116.584,30.0087,1/1/2011,89724
Badlapur,32.29348,72.52174,141.4348,2010,25.89219,82.45283,116.584,82.08333,1/1/2010,175516
Badlapur,NA,69.07692,NA,2011,25.89219,82.45283,116.584,69.07692,1/1/2011,175516
Badlapur,6,86.06122,NA,2012,25.89219,82.45283,116.584,46.03061,1/1/2012,175516
Badlapur,25.40206,45.79381,NA,2013,25.89219,82.45283,116.584,35.59794,1/1/2013,175516
Badlapur,39.73684,58.32632,NA,2014,25.89219,82.45283,116.584,49.03158,1/1/2014,175516
Badlapur,21.41414,54.85859,NA,2015,25.89219,82.45283,116.584,38.13636,1/1/2015,175516
Jalgaon,15.73723,42.18978,193.3139,2010,18.23681,74.46194,116.584,83.74696,1/1/2010,460468
Jalgaon,17.03883,41.96764,NA,2011,18.23681,74.46194,116.584,29.50324,1/1/2011,460468
Jalgaon,27.37346,55.85012,NA,2012,18.23681,74.46194,116.584,41.61179,1/1/2012,460468
Jalgaon,20.76842,44.90789,NA,2013,18.23681,74.46194,116.584,32.83816,1/1/2013,460468
Jalgaon,18.85761,42.27508,NA,2014,18.23681,74.46194,116.584,30.56634,1/1/2014,460468
Jalgaon,15.68167,39.01608,NA,2015,18.23681,74.46194,116.584,27.34887,1/1/2015,460468
Latur,NA,NA,242.3308,2010,18.39721,76.56784,116.584,242.3308,1/1/2010,382754
Latur,6.012945,15.71197,NA,2011,18.39721,76.56784,116.584,10.86246,1/1/2011,382754
Latur,8.179739,20.41176,NA,2012,18.39721,76.56784,116.584,14.29575,1/1/2012,382754
Latur,6.396774,16.86129,NA,2013,18.39721,76.56784,116.584,11.62903,1/1/2013,382754
Latur,5.918919,16.21622,NA,2014,18.39721,76.56784,116.584,11.06757,1/1/2014,382754
Latur,5.130584,15.07216,NA,2015,18.39721,76.56784,116.584,10.10137,1/1/2015,382754
Roha,16.47967,34.00813,155.8049,2010,23.19646,69.27076,116.584,68.76423,1/1/2010,167110
Roha,20.90076,34.55725,NA,2011,23.19646,69.27076,116.584,27.72901,1/1/2011,167110
Sangli,14.38462,29.07692,108.0673,2010,16.85438,74.56417,116.584,50.50962,1/1/2010,2821000
Sangli,9.616613,34.84026,NA,2011,16.85438,74.56417,116.584,22.22843,1/1/2011,2821000
Sangli,11.04777,40.10191,NA,2012,16.85438,74.56417,116.584,25.57484,1/1/2012,2821000
Sangli,10.18269,38.99679,NA,2013,16.85438,74.56417,116.584,24.58974,1/1/2013,2821000
Sangli,11.71678,44.77273,NA,2014,16.85438,74.56417,116.584,28.24476,1/1/2014,2821000
Sangli,11.25325,41.32792,NA,2015,16.85438,74.56417,116.584,26.29058,1/1/2015,2821000
Ulhasnagar,31.11917,67.60622,133.943,2010,19.21667,73.15,116.584,77.55613,1/1/2010,506937
Ulhasnagar,37.25616,67.26601,NA,2011,19.21667,73.15,116.584,52.26108,1/1/2011,506937
Ulhasnagar,39.58416,67.24752,NA,2012,19.21667,73.15,116.584,53.41584,1/1/2012,506937
Ulhasnagar,22.30693,36.46535,NA,2013,19.21667,73.15,116.584,29.38614,1/1/2013,506937
Ulhasnagar,33.79581,56.01047,NA,2014,19.21667,73.15,116.584,44.90314,1/1/2014,506937
Ulhasnagar,21.31677,55.3913,NA,2015,19.21667,73.15,116.584,38.35404,1/1/2015,506937
Akola,7.943128,9.838863,NA,2011,20.70957,76.9981,116.584,8.890995,1/1/2011,427146
Akola,8.723684,10.30263,NA,2012,20.70957,76.9981,116.584,9.513158,1/1/2012,427146
Akola,7.392045,8.488636,NA,2013,20.70957,76.9981,116.584,7.940341,1/1/2013,427146
Akola,8.393258,9.651685,NA,2014,20.70957,76.9981,116.584,9.022472,1/1/2014,427146
Akola,7.246269,8.380597,NA,2015,20.70957,76.9981,116.584,7.813433,1/1/2015,427146
Jalna,6.732484,25.03822,NA,2011,19.84102,75.88636,116.584,15.88535,1/1/2011,285349
Jalna,9.045226,29.53769,NA,2012,19.84102,75.88636,116.584,19.29146,1/1/2012,285349
Jalna,10.73575,30.96891,NA,2013,19.84102,75.88636,116.584,20.85233,1/1/2013,285349
Jalna,9.775401,29.7754,NA,2014,19.84102,75.88636,116.584,19.7754,1/1/2014,285349
Jalna,NA,NA,NA,2015,19.84102,75.88636,116.584,NA,1/1/2015,285349
Nanded,28.29665,28.70335,NA,2011,21.14268,75.26994,116.584,28.5,1/1/2011,550439
Nanded,NA,30.59105,NA,2012,21.14268,75.26994,116.584,30.59105,1/1/2012,550439
Nanded,33.09325,30.86817,NA,2013,21.14268,75.26994,116.584,31.98071,1/1/2013,550439
Nanded,46.92334,45.46341,NA,2014,21.14268,75.26994,116.584,46.19338,1/1/2014,550439
Nanded,49.51603,48.16667,NA,2015,21.14268,75.26994,116.584,48.84135,1/1/2015,550439
Imphal,NA,20.5375,130.1786,2007,24.80805,93.9442,116.584,75.35804,1/1/2007,264986
Imphal,NA,19.155,238.4,2008,24.80805,93.9442,116.584,128.7775,1/1/2008,264986
Shillong,NA,NA,44.58333,1991,25.57399,91.89681,116.584,44.58333,1/1/1991,143007
Shillong,NA,NA,NA,1995,25.57399,91.89681,116.584,NA,1/1/1995,143007
Shillong,6.291667,4.075,31.5,1997,25.57399,91.89681,116.584,13.95556,1/1/1997,143007
Shillong,0.9166667,1.483333,30.5,1998,25.57399,91.89681,116.584,10.96667,1/1/1998,143007
Shillong,0.925,3.266667,35,1999,25.57399,91.89681,116.584,13.06389,1/1/1999,143007
Shillong,0.9857143,6.65,53.21429,2000,25.57399,91.89681,116.584,20.28333,1/1/2000,143007
Shillong,NA,NA,75.79167,2001,25.57399,91.89681,116.584,75.79167,1/1/2001,143007
Shillong,3.94,9.515,86.25,2002,25.57399,91.89681,116.584,33.235,1/1/2002,143007
Shillong,3.065,10.57062,65.25,2004,25.57399,91.89681,116.584,26.29521,1/1/2004,143007
Shillong,NA,NA,77.58036,2006,25.57399,91.89681,116.584,77.58036,1/1/2006,143007
Shillong,NA,NA,NA,2007,25.57399,91.89681,116.584,NA,1/1/2007,143007
Shillong,NA,NA,85.89349,2008,25.57399,91.89681,116.584,85.89349,1/1/2008,143007
Shillong,NA,NA,100.5426,2009,25.57399,91.89681,116.584,100.5426,1/1/2009,143007
Shillong,2.394823,10.96755,NA,2010,25.57399,91.89681,116.584,6.681187,1/1/2010,143007
Shillong,2.927835,10.14433,NA,2011,25.57399,91.89681,116.584,6.536082,1/1/2011,143007
Shillong,2.352273,10.74097,NA,2012,25.57399,91.89681,116.584,6.546619,1/1/2012,143007
Shillong,2.427861,10.93532,NA,2013,25.57399,91.89681,116.584,6.681592,1/1/2013,143007
Shillong,2,10.32812,NA,2014,25.57399,91.89681,116.584,6.164062,1/1/2014,143007
Shillong,2,13.12409,NA,2015,25.57399,91.89681,116.584,7.562044,1/1/2015,143007
Byrnihat,83.01475,15.12395,NA,2010,26.05151,91.86964,116.584,49.06935,1/1/2010,298
Byrnihat,73.53535,17.07071,NA,2011,26.05151,91.86964,116.584,45.30303,1/1/2011,298
Byrnihat,34.92771,20.09639,NA,2012,26.05151,91.86964,116.584,27.51205,1/1/2012,298
Byrnihat,21.52427,14.60194,NA,2013,26.05151,91.86964,116.584,18.06311,1/1/2013,298
Byrnihat,26.32857,20.31429,NA,2014,26.05151,91.86964,116.584,23.32143,1/1/2014,298
Byrnihat,25.45588,13.30882,NA,2015,26.05151,91.86964,116.584,19.38235,1/1/2015,298
Dawki,2.326471,6.457598,NA,2010,21.09802,80.38719,116.584,4.392034,1/1/2010,483
Dawki,2.57732,7.020619,NA,2011,21.09802,80.38719,116.584,4.798969,1/1/2011,483
Dawki,2.091954,8.114943,NA,2012,21.09802,80.38719,116.584,5.103448,1/1/2012,483
Dawki,2.61165,10.20388,NA,2013,21.09802,80.38719,116.584,6.407767,1/1/2013,483
Dawki,2.527473,12.34066,NA,2014,21.09802,80.38719,116.584,7.434066,1/1/2014,483
Dawki,2.09375,11.46875,NA,2015,21.09802,80.38719,116.584,6.78125,1/1/2015,483
Tura,2,8.616176,NA,2010,25.45675,90.45473,116.584,5.308088,1/1/2010,74858
Tura,2,6.535714,NA,2011,25.45675,90.45473,116.584,4.267857,1/1/2011,74858
Tura,2,5,NA,2012,25.45675,90.45473,116.584,3.5,1/1/2012,74858
Tura,2,6.233333,NA,2013,25.45675,90.45473,116.584,4.116667,1/1/2013,74858
Tura,2,5,NA,2014,25.45675,90.45473,116.584,3.5,1/1/2014,74858
Tura,2,5,NA,2015,25.45675,90.45473,116.584,3.5,1/1/2015,74858
Khliehriat,NA,NA,NA,2013,25.35776,92.36643,116.584,NA,1/1/2013,327
Khliehriat,2,5.011765,NA,2014,25.35776,92.36643,116.584,3.505882,1/1/2014,327
Khliehriat,2,5,NA,2015,25.35776,92.36643,116.584,3.5,1/1/2015,327
Nongstoin,2,6.486842,NA,2013,25.51704,91.26484,116.584,4.243421,1/1/2013,28742
Nongstoin,2,9.782609,NA,2014,25.51704,91.26484,116.584,5.891304,1/1/2014,28742
Nongstoin,2,10.08824,NA,2015,25.51704,91.26484,116.584,6.044118,1/1/2015,28742
Umsning,2,13.47059,NA,2015,25.73647,91.88804,116.584,7.735294,1/1/2015,258840
Aizawl,NA,NA,93.58683,2005,23.7367,92.7146,116.584,93.58683,1/1/2005,291822
Aizawl,NA,NA,95.96797,2006,23.7367,92.7146,116.584,95.96797,1/1/2006,291822
Aizawl,NA,NA,NA,2007,23.7367,92.7146,116.584,NA,1/1/2007,291822
Aizawl,NA,NA,80.27508,2008,23.7367,92.7146,116.584,80.27508,1/1/2008,291822
Aizawl,2,5.512607,86.53205,2010,23.7367,92.7146,116.584,31.34822,1/1/2010,291822
Aizawl,2,NA,NA,2011,23.7367,92.7146,116.584,2,1/1/2011,291822
Aizawl,2,7.095745,NA,2012,23.7367,92.7146,116.584,4.547872,1/1/2012,291822
Aizawl,2.137179,9.278762,NA,2013,23.7367,92.7146,116.584,5.707971,1/1/2013,291822
Aizawl,2.064103,7.607692,NA,2014,23.7367,92.7146,116.584,4.835897,1/1/2014,291822
Aizawl,2.00189,8.385633,NA,2015,23.7367,92.7146,116.584,5.193762,1/1/2015,291822
Champhai,2,4.824722,NA,2011,23.47577,93.33209,116.584,3.412361,1/1/2011,32743
Champhai,NA,NA,NA,2013,23.47577,93.33209,116.584,NA,1/1/2013,32743
Champhai,2.063107,5,NA,2014,23.47577,93.33209,116.584,3.531553,1/1/2014,32743
Champhai,2.009756,5.004878,NA,2015,23.47577,93.33209,116.584,3.507317,1/1/2015,32743
Kolasib,2,4.836111,NA,2011,24.22388,92.67869,116.584,3.418056,1/1/2011,83955
Kolasib,2.019856,4.507703,NA,2013,24.22388,92.67869,116.584,3.26378,1/1/2013,83955
Kolasib,2,5,NA,2014,24.22388,92.67869,116.584,3.5,1/1/2014,83955
Kolasib,2.034826,5.084577,NA,2015,24.22388,92.67869,116.584,3.559701,1/1/2015,83955
Lunglei,2,4.5,NA,2011,22.89247,92.74218,116.584,3.25,1/1/2011,137155
Lunglei,2.373019,4.654245,NA,2013,22.89247,92.74218,116.584,3.513632,1/1/2013,137155
Lunglei,2.004831,5,NA,2014,22.89247,92.74218,116.584,3.502415,1/1/2014,137155
Lunglei,2.187879,5.272727,NA,2015,22.89247,92.74218,116.584,3.730303,1/1/2015,137155
Dimapur,NA,NA,137.5141,2003,25.91174,93.7217,116.584,137.5141,1/1/2003,123777
Dimapur,NA,NA,NA,2005,25.91174,93.7217,116.584,NA,1/1/2005,123777
Dimapur,NA,14.39009,134.6179,2006,25.91174,93.7217,116.584,74.50401,1/1/2006,123777
Dimapur,NA,14.08269,124.625,2007,25.91174,93.7217,116.584,69.35385,1/1/2007,123777
Dimapur,NA,13.99028,128.5139,2008,25.91174,93.7217,116.584,71.25208,1/1/2008,123777
Dimapur,NA,16.27667,144.0556,2009,25.91174,93.7217,116.584,80.16611,1/1/2009,123777
Dimapur,2,7.486486,137.7892,2010,25.91174,93.7217,116.584,49.09189,1/1/2010,123777
Dimapur,2,7.382775,NA,2011,25.91174,93.7217,116.584,4.691388,1/1/2011,123777
Dimapur,NA,NA,NA,2013,25.91174,93.7217,116.584,NA,1/1/2013,123777
Dimapur,2,8.658291,NA,2015,25.91174,93.7217,116.584,5.329146,1/1/2015,123777
Kohima,2,5.098082,118.3548,2010,25.67467,94.11099,116.584,41.81764,1/1/2010,115283
Kohima,2,4.888889,NA,2011,25.67467,94.11099,116.584,3.444444,1/1/2011,115283
Kohima,2,4.5,NA,2013,25.67467,94.11099,116.584,3.25,1/1/2013,115283
Kohima,2,5,NA,2015,25.67467,94.11099,116.584,3.5,1/1/2015,115283
Angul,NA,NA,NA,1987,20.84089,85.10192,116.584,NA,1/1/1987,44390
Angul,NA,NA,114.2727,1988,20.84089,85.10192,116.584,114.2727,1/1/1988,44390
Angul,NA,NA,119.5455,1989,20.84089,85.10192,116.584,119.5455,1/1/1989,44390
Angul,7.288889,NA,122.5556,1990,20.84089,85.10192,116.584,64.92222,1/1/1990,44390
Angul,NA,NA,171.125,1991,20.84089,85.10192,116.584,171.125,1/1/1991,44390
Angul,18.15833,7.05,73.16667,1992,20.84089,85.10192,116.584,32.79167,1/1/1992,44390
Angul,NA,NA,NA,1993,20.84089,85.10192,116.584,NA,1/1/1993,44390
Angul,NA,NA,156.0833,1994,20.84089,85.10192,116.584,156.0833,1/1/1994,44390
Angul,NA,NA,NA,1995,20.84089,85.10192,116.584,NA,1/1/1995,44390
Angul,15.4,12.28,240.6,1996,20.84089,85.10192,116.584,89.42667,1/1/1996,44390
Angul,NA,NA,107.5,1997,20.84089,85.10192,116.584,107.5,1/1/1997,44390
Angul,9.96,9.17,148.2,1998,20.84089,85.10192,116.584,55.77667,1/1/1998,44390
Angul,NA,5.958333,206,1999,20.84089,85.10192,116.584,105.9792,1/1/1999,44390
Angul,5.591667,29.50833,169.1667,2000,20.84089,85.10192,116.584,68.08889,1/1/2000,44390
Angul,10.71667,26.56667,179.75,2001,20.84089,85.10192,116.584,72.34444,1/1/2001,44390
Angul,NA,NA,167.4167,2002,20.84089,85.10192,116.584,167.4167,1/1/2002,44390
Angul,3.873886,12.16517,158.6681,2004,20.84089,85.10192,116.584,58.23572,1/1/2004,44390
Angul,NA,NA,169.3744,2005,20.84089,85.10192,116.584,169.3744,1/1/2005,44390
Angul,NA,17.61917,186.4715,2006,20.84089,85.10192,116.584,102.0453,1/1/2006,44390
Angul,NA,18.08538,200.0189,2007,20.84089,85.10192,116.584,109.0521,1/1/2007,44390
Angul,NA,20.44734,243.1302,2008,20.84089,85.10192,116.584,131.7888,1/1/2008,44390
Angul,6.656725,19.74678,268.6199,2009,20.84089,85.10192,116.584,98.34113,1/1/2009,44390
Angul,6.847225,20.9759,223.0378,2010,20.84089,85.10192,116.584,83.6203,1/1/2010,44390
Angul,6.470874,19.3932,NA,2012,20.84089,85.10192,116.584,12.93204,1/1/2012,44390
Angul,8.242718,21.31553,NA,2013,20.84089,85.10192,116.584,14.77913,1/1/2013,44390
Angul,9.75,22.58173,NA,2014,20.84089,85.10192,116.584,16.16587,1/1/2014,44390
Angul,10.51905,23.92381,NA,2015,20.84089,85.10192,116.584,17.22143,1/1/2015,44390
Talcher,NA,NA,218,1987,20.94927,85.23354,116.584,218,1/1/1987,40841
Talcher,NA,NA,228.75,1988,20.94927,85.23354,116.584,228.75,1/1/1988,40841
Talcher,NA,NA,223,1989,20.94927,85.23354,116.584,223,1/1/1989,40841
Talcher,NA,NA,202.25,1990,20.94927,85.23354,116.584,202.25,1/1/1990,40841
Talcher,NA,NA,188.1818,1991,20.94927,85.23354,116.584,188.1818,1/1/1991,40841
Talcher,17.18,11.16667,95.53333,1992,20.94927,85.23354,116.584,41.29333,1/1/1992,40841
Talcher,NA,NA,NA,1993,20.94927,85.23354,116.584,NA,1/1/1993,40841
Talcher,NA,NA,186.3333,1994,20.94927,85.23354,116.584,186.3333,1/1/1994,40841
Talcher,NA,NA,177.3333,1995,20.94927,85.23354,116.584,177.3333,1/1/1995,40841
Talcher,NA,NA,302.4286,1996,20.94927,85.23354,116.584,302.4286,1/1/1996,40841
Talcher,NA,NA,143.25,1997,20.94927,85.23354,116.584,143.25,1/1/1997,40841
Talcher,9.76,12.98,176.6,1998,20.94927,85.23354,116.584,66.44667,1/1/1998,40841
Talcher,NA,10.625,167.3333,1999,20.94927,85.23354,116.584,88.97917,1/1/1999,40841
Talcher,5.53,19.64,147.7,2000,20.94927,85.23354,116.584,57.62333,1/1/2000,40841
Talcher,6.658333,30.53333,179.6667,2001,20.94927,85.23354,116.584,72.28611,1/1/2001,40841
Talcher,9.541667,27.14167,181.5,2002,20.94927,85.23354,116.584,72.72778,1/1/2002,40841
Talcher,5.338365,20.1849,162.9216,2004,20.94927,85.23354,116.584,62.81497,1/1/2004,40841
Talcher,NA,18.59703,142.9406,2005,20.94927,85.23354,116.584,80.76881,1/1/2005,40841
Talcher,8.771875,19.015,185.0062,2006,20.94927,85.23354,116.584,70.93104,1/1/2006,40841
Talcher,8.974877,16.39015,179.7537,2007,20.94927,85.23354,116.584,68.37291,1/1/2007,40841
Talcher,12.17379,21.59612,217.7864,2008,20.94927,85.23354,116.584,83.8521,1/1/2008,40841
Talcher,12.10663,22.87127,236.6022,2009,20.94927,85.23354,116.584,90.5267,1/1/2009,40841
Talcher,11.61528,22.44161,231.9073,2010,20.94927,85.23354,116.584,88.65473,1/1/2010,40841
Talcher,7.766667,18.81333,NA,2012,20.94927,85.23354,116.584,13.29,1/1/2012,40841
Talcher,8.438095,21.37143,NA,2013,20.94927,85.23354,116.584,14.90476,1/1/2013,40841
Talcher,9.31068,23.71845,NA,2014,20.94927,85.23354,116.584,16.51456,1/1/2014,40841
Talcher,9.990385,24.58654,NA,2015,20.94927,85.23354,116.584,17.28846,1/1/2015,40841
Rourkela,14.55185,28.3037,189,1992,22.22844,84.86313,116.584,77.28519,1/1/1992,483038
Rourkela,26.95455,30.02727,NA,1993,22.22844,84.86313,116.584,28.49091,1/1/1993,483038
Rourkela,25.22128,30.02128,232.7021,1994,22.22844,84.86313,116.584,95.98156,1/1/1994,483038
Rourkela,NA,NA,NA,1995,22.22844,84.86313,116.584,NA,1/1/1995,483038
Rourkela,NA,NA,201.7872,1996,22.22844,84.86313,116.584,201.7872,1/1/1996,483038
Rourkela,NA,NA,128.125,1997,22.22844,84.86313,116.584,128.125,1/1/1997,483038
Rourkela,22.10698,NA,150.3256,1998,22.22844,84.86313,116.584,86.21628,1/1/1998,483038
Rourkela,NA,17.11875,157.375,1999,22.22844,84.86313,116.584,87.24688,1/1/1999,483038
Rourkela,14.125,19.6125,NA,2000,22.22844,84.86313,116.584,16.86875,1/1/2000,483038
Rourkela,NA,NA,156.0417,2001,22.22844,84.86313,116.584,156.0417,1/1/2001,483038
Rourkela,8.377083,13.97083,NA,2002,22.22844,84.86313,116.584,11.17396,1/1/2002,483038
Rourkela,4.287945,8.253288,176.0705,2004,22.22844,84.86313,116.584,62.87056,1/1/2004,483038
Rourkela,NA,NA,170.4806,2005,22.22844,84.86313,116.584,170.4806,1/1/2005,483038
Rourkela,NA,NA,NA,2006,22.22844,84.86313,116.584,NA,1/1/2006,483038
Rourkela,NA,NA,NA,2007,22.22844,84.86313,116.584,NA,1/1/2007,483038
Rourkela,5.388038,10.41053,201.6746,2008,22.22844,84.86313,116.584,72.49107,1/1/2008,483038
Rourkela,5.525118,10.63886,206.6209,2009,22.22844,84.86313,116.584,74.26161,1/1/2009,483038
Rourkela,5.116582,10.62584,210.3704,2010,22.22844,84.86313,116.584,75.37093,1/1/2010,483038
Rourkela,5.104762,10.63333,NA,2012,22.22844,84.86313,116.584,7.869048,1/1/2012,483038
Rourkela,5.102649,10.78477,NA,2013,22.22844,84.86313,116.584,7.943709,1/1/2013,483038
Rourkela,5.577114,11.41294,NA,2014,22.22844,84.86313,116.584,8.495025,1/1/2014,483038
Rourkela,8.692568,12.85811,NA,2015,22.22844,84.86313,116.584,10.77534,1/1/2015,483038
Nalco,NA,NA,180.2222,1992,20.8653,85.1842,116.584,180.2222,1/1/1992,18038
Nalco,NA,NA,NA,1993,20.8653,85.1842,116.584,NA,1/1/1993,18038
Nalco,NA,NA,182.1429,1994,20.8653,85.1842,116.584,182.1429,1/1/1994,18038
Nalco,NA,NA,NA,1995,20.8653,85.1842,116.584,NA,1/1/1995,18038
Nalco,NA,NA,203.25,1996,20.8653,85.1842,116.584,203.25,1/1/1996,18038
Nalco,NA,NA,92,1997,20.8653,85.1842,116.584,92,1/1/1997,18038
Nalco,6.94,9.9,107.4,1998,20.8653,85.1842,116.584,41.41333,1/1/1998,18038
Nalco,NA,5.941667,117.4167,1999,20.8653,85.1842,116.584,61.67917,1/1/1999,18038
Nalco,6.175,22.225,99.08333,2000,20.8653,85.1842,116.584,42.49444,1/1/2000,18038
Nalco,6.316667,22.93333,123.1667,2001,20.8653,85.1842,116.584,50.80556,1/1/2001,18038
Nalco,14.82727,14.5,118.5455,2002,20.8653,85.1842,116.584,49.29091,1/1/2002,18038
Rayagada,NA,8.227143,115.9096,2004,19.17132,83.41428,116.584,62.06836,1/1/2004,73308
Rayagada,NA,NA,152.0349,2005,19.17132,83.41428,116.584,152.0349,1/1/2005,73308
Rayagada,NA,NA,107.8122,2006,19.17132,83.41428,116.584,107.8122,1/1/2006,73308
Rayagada,NA,NA,103.466,2007,19.17132,83.41428,116.584,103.466,1/1/2007,73308
Rayagada,NA,19.26571,116.5048,2008,19.17132,83.41428,116.584,67.88524,1/1/2008,73308
Rayagada,NA,21.12041,95.2449,2009,19.17132,83.41428,116.584,58.18265,1/1/2009,73308
Rayagada,2.241019,20.07597,89.32201,2010,19.17132,83.41428,116.584,37.213,1/1/2010,73308
Rayagada,3.024038,22.03846,NA,2012,19.17132,83.41428,116.584,12.53125,1/1/2012,73308
Rayagada,3.774038,22.64904,NA,2013,19.17132,83.41428,116.584,13.21154,1/1/2013,73308
Rayagada,4.144231,20.44712,NA,2014,19.17132,83.41428,116.584,12.29567,1/1/2014,73308
Rayagada,4.245192,21.23077,NA,2015,19.17132,83.41428,116.584,12.73798,1/1/2015,73308
Bhubaneswar,NA,11.08633,106.5169,2004,20.2676,85.8417,116.584,58.80163,1/1/2004,837737
Bhubaneswar,2,18.17617,166.127,2010,20.2676,85.8417,116.584,62.10107,1/1/2010,837737
Bhubaneswar,2.152738,NA,NA,2011,20.2676,85.8417,116.584,2.152738,1/1/2011,837737
Bhubaneswar,2.009507,18.86268,NA,2012,20.2676,85.8417,116.584,10.43609,1/1/2012,837737
Bhubaneswar,2,17.21591,NA,2013,20.2676,85.8417,116.584,9.607955,1/1/2013,837737
Bhubaneswar,2.147368,18.66667,NA,2014,20.2676,85.8417,116.584,10.40702,1/1/2014,837737
Bhubaneswar,2.153631,17.26816,NA,2015,20.2676,85.8417,116.584,9.710894,1/1/2015,837737
Bhubaneshwar,NA,NA,114.2443,2005,20.27241,85.83385,116.584,114.2443,1/1/2005,0
Bhubaneshwar,NA,14.46178,156.1644,2006,20.27241,85.83385,116.584,85.31311,1/1/2006,0
Bhubaneshwar,NA,14.39518,NA,2007,20.27241,85.83385,116.584,14.39518,1/1/2007,0
Bhubaneshwar,NA,18.97194,160.3032,2008,20.27241,85.83385,116.584,89.63758,1/1/2008,0
Bhubaneshwar,NA,18.45324,148.3345,2009,20.27241,85.83385,116.584,83.39388,1/1/2009,0
Cuttack,NA,31.17358,185.9245,2005,20.52292,85.78813,116.584,108.5491,1/1/2005,606007
